date,nav,cash,invested,drawdown,is_circuit
2018-11-21,1176132.0547680384,11626.367990046247,1164505.6867779922,-0.009429044109115691,0
2018-11-22,1175451.7572654816,11626.367990046247,1163825.3892754354,-0.010002009487166535,0
2018-11-23,1169945.4584515353,11626.367990046247,1158319.090461489,-0.014639566687856365,0
2018-11-26,1169847.2769469242,11626.367990046247,1158220.908956878,-0.01472225786737078,0
2018-11-27,1170169.6121775017,11626.367990046247,1158543.2441874554,-0.014450778218316031,0
2018-11-28,1170210.4455318735,11626.367990046247,1158584.0775418272,-0.014416387237551278,0
2018-11-29,1170288.7383227977,11626.367990046247,1158662.3703327514,-0.014350446882953559,0
2018-11-30,1170545.3386264117,11626.367990046247,1158918.9706363655,-0.014134331008037635,0
2018-12-03,1169985.8114888286,10297.109261348145,1159688.7022274805,-0.014605580243423805,0
2018-12-04,1172493.0084346875,10297.109261348145,1162195.8991733394,-0.012493949610453803,0
2018-12-05,1175279.8570958148,10297.109261348145,1164982.7478344666,-0.010146788565922524,0
2018-12-06,1176569.5173646589,10297.109261348145,1166272.4081033107,-0.009060601007217346,0
2018-12-07,1177006.3565304258,10297.109261348145,1166709.2472690777,-0.0086926829760319,0
2018-12-10,1178306.0271258296,10297.109261348145,1168008.9178644815,-0.007598064443348265,0
2018-12-11,1179983.7590143597,10297.109261348145,1169686.6497530115,-0.0061850322299905345,0
2018-12-12,1180317.5593485392,10297.109261348145,1170020.450087191,-0.005903896353483761,0
2018-12-13,1176555.0045961465,10297.109261348145,1166257.8953347984,-0.009072824062374826,0
2018-12-14,1172776.6268356857,10297.109261348145,1162479.5175743375,-0.01225507834642689,0
2018-12-17,1172033.6311399653,10297.109261348145,1161736.5218786171,-0.012880849877394771,0
2018-12-18,1170312.16101937,10297.109261348145,1160015.0517580218,-0.014330719639878201,0
2018-12-19,1171818.945542674,10297.109261348145,1161521.836281326,-0.013061664027015672,0
2018-12-20,1175073.4934980262,10297.109261348145,1164776.384236678,-0.010320593697322387,0
2018-12-21,1177541.2993014914,10297.109261348145,1167244.1900401432,-0.008242139374288306,0
