date,symbol,direction,shares,price,value,cost
2024-10-08,511010,sell,1426.0421512582618,137.79,196494.3480218759,255.44265242843863
2024-10-08,511260,sell,1572.7901394952883,129.941,204369.92351615726,265.68090057100443
2024-10-08,518880,buy,105773.2004862959,5.714,604388.0675786948,785.7044878523031
2024-11-19,518880,sell,106388.99349276665,5.858,623226.723880627,810.194741044815
2024-11-19,511880,buy,2047.6697711604609,101.453,207742.24129354223,270.0649136816049
2024-11-19,511010,buy,1493.1627575382722,139.129,207742.24129354226,270.06491368160493
2024-11-19,511260,buy,1580.1854556165597,131.467,207742.24129354226,270.06491368160493
2024-12-02,511880,sell,1974.979666619957,101.508,200476.23599925858,260.61910679903616
2024-12-02,511010,sell,1448.8161258246816,139.844,202608.24229982676,263.3907149897748
2024-12-02,511260,sell,1537.2815225388515,132.605,203851.21629626438,265.00658118514366
2024-12-02,518880,sell,136580.55315150143,5.872,802001.0081056164,1042.6013105373013
2024-12-02,159995,buy,132266.0437866312,1.219,161232.30737590345,209.60199958867446
2024-12-02,512800,buy,523964.352383125,0.6977929093978615,365618.6098701871,475.30419283124326
2024-12-02,513500,buy,189274.6004309197,2.199,416214.8463475924,541.0793002518701
2024-12-02,513090,buy,164610.00185132917,1.539,253334.79284919557,329.3352307039542
2024-12-16,518880,sell,25293.963442366872,5.947,150423.2005917558,195.55016076928254
2024-12-16,512800,sell,108639.32235437616,0.7189229037703996,78103.29709065659,101.53428621785356
2024-12-16,513500,sell,39244.39560856789,2.274,89241.75561388338,116.01428229804839
2024-12-16,513090,sell,34130.41168267261,1.518,51809.96493429702,67.35295441458612
2024-12-16,511880,buy,1212.9686934237623,101.563,123192.73941019758,160.15056123325684
2024-12-16,511010,buy,872.6985074714876,141.163,123192.73941019761,160.1505612332569
2024-12-16,511260,buy,909.876578974095,135.395,123192.7394101976,160.15056123325687
2025-02-05,511880,sell,1011.9676053226459,100.2,101399.15405332913,131.81890026932786
2025-02-05,511010,sell,747.447198303318,141.459,105733.13322478907,137.4530731922258
2025-02-05,511260,sell,793.5143267743007,136.578,108376.59972218044,140.88957963883456
2025-02-05,518880,sell,96698.10063781137,6.439,622639.0700068674,809.4307910089276
2025-02-05,513500,sell,150030.2048223518,2.192,328866.2089705952,427.52607166177376
2025-02-05,159995,buy,147278.24940978934,1.22,179679.464279943,233.58330356392588
2025-02-05,512800,buy,395691.8253827277,0.74458075407991,294624.51772672747,383.0118730447457
2025-02-05,515050,buy,279137.47561361466,1.129,315146.20996777096,409.69007295810223
2025-02-05,513180,buy,625926.2108788658,0.674,421874.26613235555,548.4365459720622
2025-02-05,513090,buy,179031.32000292034,1.469,262997.00908429,341.896111809577
2025-03-04,159995,sell,27954.429319642066,1.33,37179.39099512395,48.33320829366113
2025-03-04,512800,sell,81101.68554114757,0.7470962296004502,60590.76348203269,78.7679925266425
2025-03-04,513090,sell,30951.091017157683,1.583,48995.57708016061,63.69425020420879
2025-03-04,515050,sell,27913.747561361444,1.158,32324.11967605655,42.02135557887351
2025-03-04,513180,sell,62592.62108788658,0.765,47883.355132233235,62.248361671903204
